,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
25,5,26,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
26,5,27,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
27,5,28,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
28,5,29,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
29,5,30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,900
30,5,31,900,900,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,600,500,600,600
0,6,1,400,400,250,250,200,400,500,400,400,200,400,400,800,800,1000,1000,1000,1000,350,300,300,600,700,600
1,6,2,600,600,600,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2,6,3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
3,6,4,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
4,6,5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
5,6,6,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,1000,1000,1000,900,1000,1000,1000,1000,1000,1000,1000,1000,1000
6,6,7,1000,1000,700,700,600,600,500,600,700,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
7,6,8,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,900,900
8,6,9,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,480,500
9,6,10,500,600,600,600,600,800,1000,1000,1000,1000,700,700,700,600,600,600,600,600,600,500,420,280,280,280
10,6,11,280,350,350,350,350,400,380,600,600,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,600,600,600
11,6,12,600,600,600,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
